x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
-6.8293649085274215e-06,-1.8384960250844286e-06,3051646350.6810074,-57194646869.69835,23570045515.6489,104375806441.86531,143270385309.9767,-37115989723.16985,-141185162777.08002,175898989524.12762,-733487309379.9923,-234444298106.17987,-1359877277613.9436,-378151144921.2702,-1081468620376.1542,-2626158265897.484,-3128193395526.093,3295255231417.8813
-6.9949192635565284e-06,-1.883064005624927e-06,3051651132.8788333,-57194646614.541626,23570042098.688293,104375807213.48,143270386057.06134,-37115986839.369316,-141185164658.88226,175898988013.70074,-733487308982.3732,-234444299350.17947,-1359877277355.6765,-378151145850.02966,-1081468619746.4576,-2626158266156.797,-3128193395919.905,3295255231044.0347
-7.162456305535159e-06,-1.9281657343402286e-06,3051655915.0766377,-57194646359.3845,23570038681.72766,104375807985.09456,143270386804.1459,-37115983955.56876,-141185166540.68448,175898986503.27386,-733487308584.754,-234444300594.17908,-1359877277097.4094,-378151146778.7891,-1081468619116.7611,-2626158266416.11,-3128193396313.717,3295255230670.188
-7.331976034464801e-06,-1.973801211228082e-06,3051660697.2744207,-57194646104.226974,23570035264.767006,104375808756.70901,143270387551.2304,-37115981071.768196,-141185168422.4867,175898984992.84695,-733487308187.1349,-234444301838.17868,-1359877276839.1423,-378151147707.5486,-1081468618487.0646,-2626158266675.423,-3128193396707.529,3295255230296.3413
-7.503478450346947e-06,-2.0199704362862354e-06,3051665479.4721823,-57194645849.069046,23570031847.806324,104375809528.32336,143270388298.31485,-37115978187.96761,-141185170304.28888,175898983482.42,-733487307789.5157,-234444303082.17828,-1359877276580.8752,-378151148636.30804,-1081468617857.368,-2626158266934.736,-3128193397101.341,3295255229922.4946
-7.676963553183086e-06,-2.0666734095124368e-06,3051670261.6699224,-57194645593.91071,23570028430.845615,104375810299.93759,143270389045.39923,-37115975304.167015,-141185172186.09106,175898981971.99307,-733487307391.8966,-234444304326.1779,-1359877276322.6082,-378151149565.0675,-1081468617227.6715,-2626158267194.049,-3128193397495.153,3295255229548.648
-7.852431342974707e-06,-2.113910130904434e-06,3051675043.867641,-57194645338.751976,23570025013.884884,104375811071.55171,143270389792.48358,-37115972420.3664,-141185174067.89322,175898980461.5661,-733487306994.2775,-234444305570.1775,-1359877276064.341,-378151150493.82697,-1081468616597.975,-2626158267453.362,-3128193397888.965,3295255229174.8013
-8.029881819723301e-06,-2.161680600459976e-06,3051679826.065338,-57194645083.59284,23570021596.924126,104375811843.16573,143270390539.56787,-37115969536.56577,-141185175949.69537,175898978951.1391,-733487306596.6583,-234444306814.1771,-1359877275806.074,-378151151422.5864,-1081468615968.2784,-2626158267712.675,-3128193398282.777,3295255228800.9546
-8.209314983430357e-06,-2.2099848181768103e-06,3051684608.263014,-57194644828.433304,23570018179.96334,104375812614.77962,143270391286.6521,-37115966652.76513,-141185177831.4975,175898977440.7121,-733487306199.0392,-234444308058.1767,-1359877275547.807,-378151152351.3459,-1081468615338.5819,-2626158267971.988,-3128193398676.589,3295255228427.108
-8.390730834097365e-06,-2.2588227840526854e-06,3051689390.460668,-57194644573.27336,23570014763.002533,104375813386.3934,143270392033.73627,-37115963768.96447,-141185179713.2996,175898975930.28506,-733487305801.42,-234444309302.1763,-1359877275289.5398,-378151153280.10535,-1081468614708.8854,-2626158268231.301,-3128193399070.401,3295255228053.261
-8.574129371725814e-06,-2.3081944980853495e-06,3051694172.658301,-57194644318.11302,23570011346.0417,104375814158.00706,143270392780.82037,-37115960885.163795,-141185181595.10168,175898974419.858,-733487305403.8009,-234444310546.1759,-1359877275031.2727,-378151154208.8648,-1081468614079.1888,-2626158268490.614,-3128193399464.213,3295255227679.4146
-8.759510596317196e-06,-2.3580999602725504e-06,3051698954.855912,-57194644062.95228,23570007929.080837,104375814929.62062,143270393527.90442,-37115958001.363106,-141185183476.90375,175898972909.43094,-733487305006.1818,-234444311790.1755,-1359877274773.0056,-378151155137.62427,-1081468613449.4923,-2626158268749.927,-3128193399858.025,3295255227305.568
-8.946874507872998e-06,-2.4085391706120367e-06,3051703737.053502,-57194643807.79113,23570004512.119953,104375815701.23407,143270394274.9884,-37115955117.5624,-141185185358.7058,175898971399.00385,-733487304608.5626,-234444313034.1751,-1359877274514.7385,-378151156066.3837,-1081468612819.7958,-2626158269009.2397,-3128193400251.837,3295255226931.721
-9.136221106394712e-06,-2.4595121291015565e-06,3051708519.2510705,-57194643552.629585,23570001095.159042,104375816472.8474,143270395022.07233,-37115952233.76168,-141185187240.50784,175898969888.57672,-733487304210.9435,-234444314278.1747,-1359877274256.4714,-378151156995.1432,-1081468612190.0992,-2626158269268.5527,-3128193400645.649,3295255226557.8745
-9.327550391883827e-06,-2.511018835738858e-06,3051713301.4486175,-57194643297.467636,23569997678.198105,104375817244.46062,143270395769.1562,-37115949349.960945,-141185189122.30988,175898968378.1496,-733487303813.3243,-234444315522.17432,-1359877273998.2043,-378151157923.90265,-1081468611560.4027,-2626158269527.8657,-3128193401039.461,3295255226184.028
-9.520862364341834e-06,-2.563059290521689e-06,3051718083.646143,-57194643042.30528,23569994261.237144,104375818016.07373,143270396516.24,-37115946466.160194,-141185191004.11188,175898966867.72244,-733487303415.7052,-234444316766.1739,-1359877273739.9373,-378151158852.6621,-1081468610930.7062,-2626158269787.1787,-3128193401433.273,3295255225810.181
-9.71615702377022e-06,-2.6156334934477978e-06,3051722865.843647,-57194642787.142525,23569990844.276157,104375818787.68672,143270397263.32373,-37115943582.35943,-141185192885.91388,175898965357.29526,-733487303018.086,-234444318010.17346,-1359877273481.6702,-378151159781.4216,-1081468610301.0096,-2626158270046.4917,-3128193401827.085,3295255225436.3345
-9.913434370170478e-06,-2.668741444514933e-06,3051727648.0411296,-57194642531.97937,23569987427.315144,104375819559.2996,143270398010.4074,-37115940698.55865,-141185194767.71585,175898963846.86807,-733487302620.4668,-234444319254.17303,-1359877273223.403,-378151160710.181,-1081468609671.3131,-2626158270305.8047,-3128193402220.897,3295255225062.488
-1.0112694403544097e-05,-2.7223831437208423e-06,3051732430.2385907,-57194642276.81581,23569984010.354107,104375820330.91237,143270398757.49106,-37115937814.75785,-141185196649.51782,175898962336.44086,-733487302222.8475,-234444320498.1726,-1359877272965.136,-378151161638.9405,-1081468609041.6166,-2626158270565.1177,-3128193402614.709,3295255224688.641
